PA_ASSESSED_VALUE,PA_LATITUDE,PA_LONGITUDE,Acres,Bathrooms,Bedrooms,Beds Above Grade,Condo Fee,Construction – Wood Frame,Construction – Concrete,Construction – Insulated Concrete,Ensuite,Exposure – North,Exposure – Northwest,Exposure – West,Exposure – Southwest,Exposure – South,Exposure – Southeast,Exposure – East,Exposure – Northeast,Fireplace,Foundation – Concrete,Foundation – Block,Foundation – Brick/Stone/Block,Foundation – Concrete Slab,Foundation – Grade Beam,Foundation – Preserved Wood,Foundation – Other,Full Baths,Half Baths,Has Basement,Has Pool,Heating – Forced Air-1,Heating – Forced Air-2,Heating – Baseboard,Heating – Fan Coil,Heating – Gravity,Heating – Hot Water,Heating – In Floor Heat System,Heating – Other,Is Waterfront,Parking Spaces,Roof – Asphalt Shingles,Roof – Cedar Shakes,Roof – Clay Tile,Roof – Concrete Tiles,Roof – EPDM Membrane,Roof – Fiberglass,Roof – Metal,Roof – Pine Shakes,Roof – Roll Roofing,Roof – Tar & Gravel,Roof – Vinyl Shingles,Roof – Wood Shingles,Roof – Other,Square Footage,Style - 1 and Half Storey,Style - 2 and Half Storey,Style - 2 Storey,Style - 2 Storey Split,Style - 3 Level Split,Style - 3 Storey,Style - 4 Level Split,Style - 5 Level Split,Style - Back Split,Style – Bi-Level,Style – Bungalow,Style - Bungalow Semi,Style - Hillside Bungalow,Style - Raised Bungalow,Style - Single Level Apartment,Type – Condo/Townhouse,Type – Single Family,Year Built,Police_Station,Catholic_School,Public_School,Bus_Stop,Playground,Public_Library,Recreation_Centre,Fire_Station,Price
314500,53.58918609,-113.384256,0.13,2,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1979,4192,846,1013,60,658,2569,2874,1938,324900
318000,53.59651895,-113.43106,0.15,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1966,2082,1160,542,138,356,2119,2093,2507,324900
313500,53.59099,-113.3895111,0.14,3,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1976,4536,1412,627,485,614,2885,3218,2282,324500
300000,53.60157459,-113.4374555,0.13,3,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1964,2320,566,149,280,391,1068,1042,1456,319900
301000,53.59698786,-113.3789779,0.12,3,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1977,3728,1251,967,595,908,2325,2410,1449,315000
286500,53.59121446,-113.4371235,0.13,1,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1958,2515,979,400,140,526,2301,2213,2688,314900
382500,53.60458754,-113.4196638,0.13,3,5,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1989,784,1215,1368,362,192,2297,2271,2684,309900
313500,53.58283999,-113.3825613,0.15,2,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1982,4906,1560,1179,238,569,2036,3588,2652,305000
300000,53.59733827,-113.3776728,0.08,2,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1992,3736,1259,975,603,916,2333,2418,1457,300000
334500,53.59016163,-113.379579,0.11,3,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1977,4370,815,1191,645,626,2968,3052,2117,299900
283500,53.60033328,-113.427717,0.14,2,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1964,2183,888,677,203,653,1973,1947,2361,290000
240500,53.58886863,-113.4408501,0.1,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1948,3081,413,966,197,340,2222,1803,2640,229950
1846000,53.70479751,-113.3749037,46.42,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1964,12801,13836,7001,7713,7068,13873,14121,14197,1150000
1507000,53.69518723,-113.374916,38.5,2,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1945,12140,13174,6340,7051,6406,13211,13459,13536,1050000
475000,53.56022009,-113.4641448,0.16,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,2556,1126,1351,310,569,2191,1103,1195,749900
712500,53.66061264,-113.3386735,2.99,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,2127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,9832,8966,592,3965,659,10904,11151,9118,615000
285500,53.56776779,-113.4443326,0.09,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4501,639,430,315,509,379,216,1979,579999
458500,53.56201755,-113.4416097,0.15,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1957,4123,1367,1065,250,910,1065,606,2091,574500
425000,53.56947546,-113.4651038,0.09,6,7,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,3361,228,1560,105,314,1434,1694,1921,485000
389500,53.58053002,-113.4766892,0.11,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,5020,561,614,453,174,2208,1742,1850,435000
375000,53.56496224,-113.440067,0.09,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1912,4615,931,848,93,957,729,479,1788,429900
368500,53.5799923,-113.4801097,0.14,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1993,4661,684,615,526,296,2551,1436,1573,400000
275500,53.56461441,-113.4464218,0.12,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1947,3972,1207,913,261,659,905,340,2277,369999
323500,53.5806918,-113.4595161,0.14,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1964,4914,880,1755,454,306,2246,1664,2763,365000
205000,53.57215749,-113.4824039,0.09,3,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1913,3137,1509,941,260,320,908,1099,1333,360000
153500,53.56685937,-113.4801265,0.08,3,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1910,3115,1323,1117,130,418,651,1048,592,350000
337000,53.57000495,-113.4500887,0.19,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1949,4475,804,498,119,169,365,631,2095,349900
321500,53.56391131,-113.4459479,0.14,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1930,3877,1248,819,166,677,944,382,2318,349800
266000,53.56671339,-113.4495053,0.09,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1952,4350,1244,669,600,282,852,379,2582,340000
223500,53.57180251,-113.473132,0.12,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,3287,957,725,237,114,1529,1969,1646,339900
301000,53.56224937,-113.4800827,0.09,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1969,2600,1465,676,236,653,942,536,80,339900
319000,53.57799836,-113.473136,0.17,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1962,4625,455,563,172,343,2162,1696,2444,334900
376895.8472,53.5642405,-113.4422147,0.15,2,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1948,4035,1194,977,163,790,1709,518,1918,330000
304500,53.56152899,-113.452065,0.09,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1947,3288,1854,312,19,87,1888,806,1926,325000
326500,53.56350729,-113.4728699,0.09,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,2323,938,1318,156,164,1352,1004,741,324900
217000,53.57970906,-113.4678065,0.11,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1958,4381,275,1211,178,128,3000,2069,2402,319900
284500,53.57268429,-113.4713568,0.17,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1954,4034,1063,731,415,420,1896,2122,2013,319900
293000,53.57998308,-113.4749136,0.12,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1950,4850,340,680,404,47,2338,1779,1916,315999
279500,53.58112017,-113.4588612,0.13,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1946,4760,1028,1903,402,154,2194,1612,2815,314800
296500,53.57758995,-113.4631325,0.17,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1953,4639,874,1268,416,473,2264,1682,3199,309900
307500,53.57243347,-113.4614591,0.09,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1959,3923,935,1582,174,515,1456,1716,2483,304900
243000,53.56726299,-113.4439908,0.09,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1944,4441,700,491,376,570,440,155,2040,299900
311500,53.58099646,-113.4573389,0.13,3,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1959,4588,1111,1891,283,68,2022,1440,2925,299900
224000,53.56749121,-113.4807761,0.09,2,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1943,3238,1214,1157,234,341,500,1237,669,299900
330000,53.565313,-113.4707273,0.09,3,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000,2623,650,1588,50,259,1218,1304,1159,299900
271500,53.57630127,-113.4816533,0.09,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1942,3643,1191,432,329,434,1423,1033,1780,299900
240500,53.56685689,-113.4816259,0.09,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1943,2682,1078,1020,192,319,555,1258,1385,289900
196500,53.56504106,-113.4722269,0.09,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1929,2578,768,1553,170,278,1182,1260,911,284900
283500,53.57126677,-113.4441032,0.1,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1956,4708,390,533,113,437,158,602,1926,279000
245500,53.56441294,-113.4683716,0.09,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1953,2687,589,1734,229,371,1513,1137,1104,275000
268000,53.57303063,-113.4623687,0.14,2,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1946,3809,821,1731,127,469,1605,1865,2369,269900
156000,53.57267448,-113.4434373,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1914,4553,390,593,180,280,314,445,1926,267744
233500,53.56531075,-113.4753161,0.12,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1945,2754,962,1281,191,518,910,1118,725,264900
235000,53.56196788,-113.4752975,0.12,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1956,2263,1333,1060,228,375,1281,747,354,259800
245500,53.56516824,-113.4807548,0.11,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1943,3082,1141,1083,97,608,618,861,405,259000
196000,53.56553741,-113.473727,0.09,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1917,2548,823,1368,52,387,997,1129,861,239900
200500,53.5690181,-113.4713769,0.09,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1913,2999,498,1175,225,162,1480,1680,1421,237500
224000,53.56513346,-113.4677287,0.09,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1952,2763,471,1807,99,384,1436,1212,1377,229900
156000,53.57342122,-113.4583185,0.05,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1914,4096,1108,1522,107,621,1865,1821,2656,229900
178500,53.57162174,-113.4739151,0.11,2,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1918,3279,949,734,229,186,1579,1960,1697,227500
147000,53.57136848,-113.4495814,0.1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1930,4577,733,530,158,347,404,663,2134,217500
193000,53.56694754,-113.4807714,0.09,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1915,3126,1185,1127,141,407,662,1059,603,214000
236000,53.561967,-113.476122,0.12,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1943,2263,1333,1060,228,375,1282,747,354,210000
259000,53.56694182,-113.4692305,0.09,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1950,2862,617,1757,202,531,1386,1513,1327,199900
229500,53.56487585,-113.4786083,0.09,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1914,2972,1224,1049,229,681,750,840,471,199000
190000,53.57256387,-113.4807934,0.09,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1944,3840,1508,497,338,419,1102,1547,1319,189900
169500,53.56442836,-113.4769659,0.05,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923,2601,1111,1112,263,470,942,804,536,186000
211000,53.57339065,-113.4766854,0.11,1,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1918,3612,1291,311,418,356,1455,1767,1594,185000
176500,53.56323507,-113.4692246,0.09,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1920,2492,779,1486,364,228,1548,1173,907,175000
177500,53.56965745,-113.4636044,0.09,1,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1912,3402,414,1490,44,385,1364,1623,1963,172500
220500,53.56621823,-113.4712099,0.05,2,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1928,2679,636,1574,51,359,1203,1361,1145,169900
