LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
Selkirk Hotel,6601 148 Street NW,4846,53.503416010452,-113.562677358051,"(53.503416010452, -113.562677358051)"
Senior Citizens Drop In (Grace Lutheran Church),9907 114 Street NW,1918,53.541031641909797,-113.518284640936,"(53.5410316419098, -113.518284640936)"
Senior Citizens Drop In (Grace Lutheran Church),9907 114 Street NW,1575,53.540834141094102,-113.518332140117,"(53.5408341410941, -113.518332140117)"
Senior Citizens Drop In (Grace Lutheran Church),9907 114 Street NW,1621,53.539246334330898,-113.521246507803,"(53.5392463343309, -113.521246507803)"
Senior Citizens Drop In (Grace Lutheran Church),9907 114 Street NW,1827,53.539058361200297,-113.521429649228,"(53.5390583612003, -113.521429649228)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1876,53.5443075595011,-113.48917491328299,"(53.5443075595011, -113.489174913283)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1950,53.543281618462899,-113.49092222239101,"(53.5432816184629, -113.490922222391)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1064,53.544848605701098,-113.493845412805,"(53.5448486057011, -113.493845412805)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1128,53.543894987143602,-113.493585226777,"(53.5438949871436, -113.493585226777)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1246,53.543891415669101,-113.49062825652901,"(53.5438914156691, -113.490628256529)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1292,53.543730639285997,-113.49085648787501,"(53.543730639286, -113.490856487875)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1462,53.5434198382586,-113.49384737069499,"(53.5434198382586, -113.493847370695)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1608,53.544872896068497,-113.491099261873,"(53.5448728960685, -113.491099261873)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1691,53.543758280754503,-113.48890996483701,"(53.5437582807545, -113.488909964837)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1707,53.543355542072199,-113.489291981424,"(53.5433555420722, -113.489291981424)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1763,53.543347597497302,-113.49164558792,"(53.5433475974973, -113.49164558792)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1804,53.5444284916342,-113.492251203702,"(53.5444284916342, -113.492251203702)"
Seniors Outreach Network Society,11427 132 Street NW,1726,53.565024267148999,-113.545861042174,"(53.565024267149, -113.545861042174)"
Seniors Outreach Network Society,11427 132 Street NW,1907,53.563191245427603,-113.550650263587,"(53.5631912454276, -113.550650263587)"
Seniors Outreach Network Society,11427 132 Street NW,1616,53.563281903091799,-113.548475815394,"(53.5632819030918, -113.548475815394)"
Seniors Outreach Network Society,11427 132 Street NW,1630,53.563429866047102,-113.54720636749801,"(53.5634298660471, -113.547206367498)"
Seniors Outreach Network Society,11427 132 Street NW,1901,53.563281498279402,-113.550754962696,"(53.5632814982794, -113.550754962696)"
Seniors Stop In,9499 137 Avenue NW,7056,53.596851075934197,-113.487665164445,"(53.5968510759342, -113.487665164445)"
Seniors Stop In,9499 137 Avenue NW,7579,53.597192072795004,-113.491769812519,"(53.597192072795, -113.491769812519)"
Seniors Stop In,9499 137 Avenue NW,6594,53.595746950310897,-113.492149682521,"(53.5957469503109, -113.492149682521)"
Seniors Stop In,9499 137 Avenue NW,7138,53.598026980544297,-113.48527928147099,"(53.5980269805443, -113.485279281471)"
Serbian Orthodox Church St Sava ,12904 112 Street NW,6358,53.587413865932398,-113.51301523927501,"(53.5874138659324, -113.513015239275)"
Serbian Orthodox Church St Sava ,12904 112 Street NW,6295,53.587481736828501,-113.51423774586399,"(53.5874817368285, -113.514237745864)"
Serenity Funeral Service,5311 91 Street NW,2347,53.488042223393101,-113.46976690848901,"(53.4880422233931, -113.469766908489)"
Serenity Funeral Service,5311 91 Street NW,2381,53.488224496026298,-113.46831819798599,"(53.4882244960263, -113.468318197986)"
Seventh Day Adventist Churches & School (Central),10131 111 Avenue NW,1233,53.559243129556101,-113.493598149796,"(53.5592431295561, -113.493598149796)"
Seventh Day Adventist Churches & School (Central),10131 111 Avenue NW,1024,53.558791160475103,-113.497225650914,"(53.5587911604751, -113.497225650914)"
Seventh Day Adventist Churches & School (Central),10131 111 Avenue NW,1366,53.558336612525999,-113.493850446287,"(53.558336612526, -113.493850446287)"
Seventh Day Adventist Churches & School (Central),10131 111 Avenue NW,1553,53.558976819453697,-113.49437103054601,"(53.5589768194537, -113.494371030546)"
Seventh Day Adventist Churches & School (West),9949 149 Street NW,5439,53.537429605083098,-113.57810527110399,"(53.5374296050831, -113.578105271104)"
Seventh Day Adventist Churches & School (West),9949 149 Street NW,5489,53.537977039238399,-113.57790372845901,"(53.5379770392384, -113.577903728459)"
Seventh Day Adventist Churches & School (West),9949 149 Street NW,5262,53.542072266500703,-113.574694910297,"(53.5420722665007, -113.574694910297)"
Seventh Day Adventist Churches & School (West),9949 149 Street NW,5376,53.541348661410602,-113.580992959432,"(53.5413486614106, -113.580992959432)"
Sexual Assault Centre of Edmonton,14964 121A Avenue NW,5508,53.573600984248301,-113.578922881181,"(53.5736009842483, -113.578922881181)"
Sexual Assault Centre of Edmonton,14964 121A Avenue NW,5882,53.573498658772102,-113.583060553124,"(53.5734986587721, -113.583060553124)"
Sexual Assault Centre of Edmonton,14964 121A Avenue NW,5357,53.570492649185802,-113.579150010828,"(53.5704926491858, -113.579150010828)"
Sexual Assault Centre of Edmonton,14964 121A Avenue NW,5806,53.5703265351829,-113.580465025422,"(53.5703265351829, -113.580465025422)"
Shadow Theatre,10329 83 Avenue NW,2891,53.518169484256902,-113.49820425279501,"(53.5181694842569, -113.498204252795)"
Shadow Theatre,10329 83 Avenue NW,2821,53.517673313646299,-113.49774271343,"(53.5176733136463, -113.49774271343)"
Shadow Theatre,10329 83 Avenue NW,2860,53.518021534239701,-113.497210879024,"(53.5180215342397, -113.497210879024)"
Shadow Theatre,10329 83 Avenue NW,2632,53.518435695961301,-113.497401986447,"(53.5184356959613, -113.497401986447)"
Shakers Acres Banquet Hall & RV Park,21530 103 Avenue NW,8945,53.544714445725702,-113.6885753613,"(53.5447144457257, -113.6885753613)"
Shakers Acres Banquet Hall & RV Park,21530 103 Avenue NW,8694,53.544992454552798,-113.688362101498,"(53.5449924545528, -113.688362101498)"
Shamrock Curling Club,9330 80 Avenue NW,2527,53.517929215551497,-113.469604920015,"(53.5179292155515, -113.469604920015)"
Shamrock Curling Club,9330 80 Avenue NW,2294,53.518132309222302,-113.47082367424299,"(53.5181323092223, -113.470823674243)"
Sharon Gospel Chapel,7540 106 Street NW,2843,53.511977471780597,-113.504518641467,"(53.5119774717806, -113.504518641467)"
Sharon Gospel Chapel,7540 106 Street NW,2897,53.512209222772903,-113.504063672101,"(53.5122092227729, -113.504063672101)"
Shaughnessy House,10175 114 Street NW,1697,53.546121969601401,-113.517110364006,"(53.5461219696014, -113.517110364006)"
Shaughnessy House,10175 114 Street NW,1918,53.541031641909797,-113.518284640936,"(53.5410316419098, -113.518284640936)"
Shaughnessy House,10175 114 Street NW,1390,53.540848174821797,-113.515133812014,"(53.5408481748218, -113.515133812014)"
Shaughnessy House,10175 114 Street NW,1798,53.546341943805999,-113.518179083693,"(53.546341943806, -113.518179083693)"
Shaw Cable,10450 178 Street NW,8765,53.548278029052703,-113.62751716685599,"(53.5482780290527, -113.627517166856)"
Shaw Cable,10450 178 Street NW,8835,53.547612381316497,-113.627296690742,"(53.5476123813165, -113.627296690742)"
Shaw Cable (South),7633 - 50 St NW,2362,53.512048525817498,-113.41854217926701,"(53.5120485258175, -113.418542179267)"
Shaw Cable (South),7633 - 50 St NW,2239,53.513080390727403,-113.41822653588299,"(53.5130803907274, -113.418226535883)"
Shaw Cable (South),7633 - 50 St NW,2536,53.5124173254355,-113.416773277071,"(53.5124173254355, -113.416773277071)"
Shaw Cable (South),7633 - 50 St NW,2802,53.512537772024302,-113.41936464640899,"(53.5125377720243, -113.419364646409)"
Shaw Conference Centre,9797 Jasper Avenue NW,1256,53.541424049386997,-113.48730880078,"(53.541424049387, -113.48730880078)"
Shaw Conference Centre,9797 Jasper Avenue NW,1266,53.541941392496902,-113.48641246930499,"(53.5419413924969, -113.486412469305)"
Shaw Conference Centre,9797 Jasper Avenue NW,1457,53.5419131154406,-113.490305025249,"(53.5419131154406, -113.490305025249)"
Shaw Conference Centre,9797 Jasper Avenue NW,1542,53.540538132392697,-113.49027628431,"(53.5405381323927, -113.49027628431)"
Shaw Conference Centre,9797 Jasper Avenue NW,1691,53.543758280754503,-113.48890996483701,"(53.5437582807545, -113.488909964837)"
Shaw Conference Centre,9797 Jasper Avenue NW,1876,53.5443075595011,-113.48917491328299,"(53.5443075595011, -113.489174913283)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6442,53.596364640121898,-113.540479788051,"(53.5963646401219, -113.540479788051)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6688,53.596155128263398,-113.539741897753,"(53.5961551282634, -113.539741897753)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6142,53.596825221292399,-113.54107901494,"(53.5968252212924, -113.54107901494)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6269,53.596370505235697,-113.537337788651,"(53.5963705052357, -113.537337788651)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6293,53.596469560933897,-113.54206472641501,"(53.5964695609339, -113.542064726415)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6346,53.5964737790434,-113.538484678166,"(53.5964737790434, -113.538484678166)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6360,53.596017217616499,-113.541269035314,"(53.5960172176165, -113.541269035314)"
Sheppard Park,2608 49 Street NW,3257,53.457403124297997,-113.41471189155,"(53.457403124298, -113.41471189155)"
Sheppard Park,2608 49 Street NW,3467,53.459393414381303,-113.41743993091001,"(53.4593934143813, -113.41743993091)"
Sheppard Park,2608 49 Street NW,3223,53.459268130170898,-113.417547043688,"(53.4592681301709, -113.417547043688)"
Sheppard Park,2608 49 Street NW,3278,53.4576877915365,-113.41595764840601,"(53.4576877915365, -113.415957648406)"
Sherbrooke Community League,13008 122 Avenue NW,1661,53.576626462642601,-113.543849414992,"(53.5766264626426, -113.543849414992)"
Sherbrooke Community League,13008 122 Avenue NW,1789,53.578652878069001,-113.54742119667,"(53.578652878069, -113.54742119667)"
Sherbrooke Community League,13008 122 Avenue NW,1610,53.577078444758101,-113.544554183054,"(53.5770784447581, -113.544554183054)"
Sherbrooke Community League,13008 122 Avenue NW,1665,53.578178190355402,-113.55021957560599,"(53.5781781903554, -113.550219575606)"
Sherbrooke Park,12956 122 Avenue NW,1610,53.577078444758101,-113.544554183054,"(53.5770784447581, -113.544554183054)"
Sherbrooke Park,12956 122 Avenue NW,1664,53.577806745315598,-113.55180889579201,"(53.5778067453156, -113.551808895792)"
Sherbrooke Park,12956 122 Avenue NW,1661,53.576626462642601,-113.543849414992,"(53.5766264626426, -113.543849414992)"
Sherbrooke School,12245 131 Street NW,1661,53.576626462642601,-113.543849414992,"(53.5766264626426, -113.543849414992)"
Sherbrooke School,12245 131 Street NW,1665,53.578178190355402,-113.55021957560599,"(53.5781781903554, -113.550219575606)"
Sherbrooke School,12245 131 Street NW,1610,53.577078444758101,-113.544554183054,"(53.5770784447581, -113.544554183054)"
Sherbrooke School,12245 131 Street NW,1664,53.577806745315598,-113.55180889579201,"(53.5778067453156, -113.551808895792)"
Sheriff Robertson Park,8112 111 Avenue NW,1224,53.5596010899052,-113.46840466430299,"(53.5596010899052, -113.468404664303)"
Sheriff Robertson Park,8112 111 Avenue NW,1531,53.559680684713499,-113.46811691020901,"(53.5596806847135, -113.468116910209)"
Sheriff Robertson Park,8112 111 Avenue NW,1723,53.559765751658503,-113.471089058527,"(53.5597657516585, -113.471089058527)"
Sheriff Robertson Park,8112 111 Avenue NW,1981,53.560122434089401,-113.470465813308,"(53.5601224340894, -113.470465813308)"
Sherwood Community Park,15430 93 Avenue NW,5289,53.528935777818702,-113.590435807945,"(53.5289357778187, -113.590435807945)"
Sherwood Community Park,15430 93 Avenue NW,5435,53.529366368120499,-113.590220511607,"(53.5293663681205, -113.590220511607)"
Sherwood Elementary School,9550 152 Street NW,5250,53.5314827484872,-113.588963330037,"(53.5314827484872, -113.588963330037)"
Sherwood Elementary School,9550 152 Street NW,5266,53.531584289195102,-113.58196412813,"(53.5315842891951, -113.58196412813)"
Sherwood Elementary School,9550 152 Street NW,5280,53.531473716748998,-113.58118093587299,"(53.531473716749, -113.581180935873)"
Sherwood Elementary School,9550 152 Street NW,5372,53.531236323528397,-113.590473940403,"(53.5312363235284, -113.590473940403)"
Sherwood Elementary School,9550 152 Street NW,5366,53.531873429696297,-113.590211391778,"(53.5318734296963, -113.590211391778)"
Sherwood Elementary School,9550 152 Street NW,5554,53.531202210154099,-113.578076674233,"(53.5312022101541, -113.578076674233)"
Shia Ithna-Asheri Jamat,4307 33 Avenue NW,3693,53.464181019612901,-113.407887481594,"(53.4641810196129, -113.407887481594)"
Shia Ithna-Asheri Jamat,4307 33 Avenue NW,3334,53.463864372545103,-113.40564817504,"(53.4638643725451, -113.40564817504)"
Shia Ithna-Asheri Jamat,4307 33 Avenue NW,3457,53.462699470118999,-113.406311941946,"(53.462699470119, -113.406311941946)"
Shia Ithna-Asheri Jamat,4307 33 Avenue NW,3246,53.461378968354502,-113.406405651922,"(53.4613789683545, -113.406405651922)"
Shiloh Baptist Church,10727 114 Street NW,1946,53.551345231582097,-113.515481601209,"(53.5513452315821, -113.515481601209)"
Shiloh Baptist Church,10727 114 Street NW,1905,53.551480967579302,-113.51793963650999,"(53.5514809675793, -113.51793963651)"
Shirley Stollery YMCA Child Care,9541 104 Ave NW,1247,53.548232290512303,-113.480331146739,"(53.5482322905123, -113.480331146739)"
Shirley Stollery YMCA Child Care,9541 104 Ave NW,1463,53.548386420806999,-113.480646115165,"(53.548386420807, -113.480646115165)"
Shirley Stollery YMCA Child Care,9541 104 Ave NW,1354,53.549314287970503,-113.48117794972499,"(53.5493142879705, -113.481177949725)"
Shiva Day Care,121 Millbourne Road East NW,3291,53.467997487658202,-113.45060454155001,"(53.4679974876582, -113.45060454155)"
Shiva Day Care,121 Millbourne Road East NW,3393,53.468350625167098,-113.451187322587,"(53.4683506251671, -113.451187322587)"
Shiva Day Care,121 Millbourne Road East NW,3228,53.468544640344199,-113.45038663474099,"(53.4685446403442, -113.450386634741)"
Shiva Day Care,121 Millbourne Road East NW,3296,53.468242429412697,-113.449155619482,"(53.4682424294127, -113.449155619482)"
Shower With Love Day Care,5412 121 Avenue NW,1036,53.574809666229697,-113.424656652678,"(53.5748096662297, -113.424656652678)"
Shower With Love Day Care,5412 121 Avenue NW,1144,53.575464874859101,-113.424496776632,"(53.5754648748591, -113.424496776632)"
Sifton Elementary School,4305 134 Avenue NW,7980,53.5947052873762,-113.40820898651801,"(53.5947052873762, -113.408208986518)"
Sifton Elementary School,4305 134 Avenue NW,7698,53.594778290440502,-113.408434541147,"(53.5947782904405, -113.408434541147)"
Sifton Park,13317 47 Street NW,7656,53.594694188525999,-113.413254196157,"(53.594694188526, -113.413254196157)"
Sifton Park,13317 47 Street NW,7757,53.594618869448396,-113.414388109028,"(53.5946188694484, -113.414388109028)"
Sifton Park,13317 47 Street NW,7958,53.594778556407803,-113.41213525855299,"(53.5947785564078, -113.412135258553)"
Sifton Park,13317 47 Street NW,7624,53.595146047510099,-113.41377661451899,"(53.5951460475101, -113.413776614519)"
Signature Place,10145 121 Street NW,1646,53.541041032654697,-113.529674287506,"(53.5410410326547, -113.529674287506)"
Signature Place,10145 121 Street NW,1677,53.543372478715597,-113.528426430099,"(53.5433724787156, -113.528426430099)"
Signature Place,10145 121 Street NW,1746,53.543075270775297,-113.53283498690701,"(53.5430752707753, -113.532834986907)"
Signature Place,10145 121 Street NW,1957,53.543158013505099,-113.52873054403101,"(53.5431580135051, -113.528730544031)"
Signature Place,10145 121 Street NW,1077,53.540845246667303,-113.530159199736,"(53.5408452466673, -113.530159199736)"
Signature Suites Edmonton House,10205 100 Avenue NW,1693,53.539264852874297,-113.497291090299,"(53.5392648528743, -113.497291090299)"
Signature Suites Edmonton House,10205 100 Avenue NW,1730,53.541431864173497,-113.495485278435,"(53.5414318641735, -113.495485278435)"
Signature Suites Edmonton House,10205 100 Avenue NW,1935,53.541084519115202,-113.491974416598,"(53.5410845191152, -113.491974416598)"
Signature Suites Edmonton House,10205 100 Avenue NW,1863,53.541038501670897,-113.491718509176,"(53.5410385016709, -113.491718509176)"
Signature Suites Edmonton House,10205 100 Avenue NW,1949,53.5388823377234,-113.49821580762701,"(53.5388823377234, -113.498215807627)"
Signature Suites Edmonton House,10205 100 Avenue NW,1142,53.539762523376801,-113.493845739365,"(53.5397625233768, -113.493845739365)"
Signature Suites Edmonton House,10205 100 Avenue NW,1251,53.539606585096998,-113.495220359409,"(53.539606585097, -113.495220359409)"
Signature Suites Edmonton House,10205 100 Avenue NW,1322,53.540833836735203,-113.496442788561,"(53.5408338367352, -113.496442788561)"
Signature Suites Edmonton House,10205 100 Avenue NW,1457,53.5419131154406,-113.490305025249,"(53.5419131154406, -113.490305025249)"
Signature Suites Edmonton House,10205 100 Avenue NW,1542,53.540538132392697,-113.49027628431,"(53.5405381323927, -113.49027628431)"
Signature Suites Edmonton House,10205 100 Avenue NW,1591,53.540246785915102,-113.493613680537,"(53.5402467859151, -113.493613680537)"
Signature Suites Edmonton House,10205 100 Avenue NW,1673,53.541005515030399,-113.496667037801,"(53.5410055150304, -113.496667037801)"
Sikh Society Of Alberta,14211 133 Avenue NW,6640,53.593668231559199,-113.569298196861,"(53.5936682315592, -113.569298196861)"
Sikh Society Of Alberta,14211 133 Avenue NW,6164,53.595232591755803,-113.56952396757499,"(53.5952325917558, -113.569523967575)"
Sikh Society Of Alberta,14211 133 Avenue NW,6183,53.596093122704701,-113.566448835278,"(53.5960931227047, -113.566448835278)"
Sikh Society Of Alberta,14211 133 Avenue NW,6226,53.591735173330299,-113.566508549532,"(53.5917351733303, -113.566508549532)"
Sikh Society Of Alberta,14211 133 Avenue NW,6646,53.596261000259297,-113.565661635502,"(53.5962610002593, -113.565661635502)"
Silver Heights Park,8777 96 Avenue NW,2334,53.531709250673103,-113.46054916231201,"(53.5317092506731, -113.460549162312)"
Silver Heights Park,8777 96 Avenue NW,2466,53.531390302746999,-113.457581986837,"(53.531390302747, -113.457581986837)"
Silver Heights Park,8777 96 Avenue NW,2552,53.531819932879799,-113.461181221993,"(53.5318199328798, -113.461181221993)"
Silver Heights Park,8777 96 Avenue NW,2811,53.5351387816794,-113.45588995662,"(53.5351387816794, -113.45588995662)"
Silver Summit,1184 Wedgewood Boulevard NW,5858,53.479032017892202,-113.648339391005,"(53.4790320178922, -113.648339391005)"
Silver Summit,1184 Wedgewood Boulevard NW,5968,53.477448691612899,-113.64773489382,"(53.4774486916129, -113.64773489382)"
Simply Cremations Ltd,9331 35 Avenue NW,3530,53.465625000855098,-113.474548954996,"(53.4656250008551, -113.474548954996)"
Simply Cremations Ltd,9331 35 Avenue NW,3732,53.467243974700601,-113.470809234858,"(53.4672439747006, -113.470809234858)"
Simply Cremations Ltd,9331 35 Avenue NW,3120,53.466122916648402,-113.475386122616,"(53.4661229166484, -113.475386122616)"
Simply Cremations Ltd,9331 35 Avenue NW,3696,53.468262074464903,-113.47344712854201,"(53.4682620744649, -113.473447128542)"
Simply Steel Gallery,10723 124 Street NW,1808,53.5510419154635,-113.536444133066,"(53.5510419154635, -113.536444133066)"
Simply Steel Gallery,10723 124 Street NW,1881,53.550903209056798,-113.53543466811099,"(53.5509032090568, -113.535434668111)"
Simply Steel Gallery,10723 124 Street NW,1134,53.550590938611698,-113.536011475992,"(53.5505909386117, -113.536011475992)"
Simply Steel Gallery,10723 124 Street NW,1846,53.551551578422398,-113.535789714835,"(53.5515515784224, -113.535789714835)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2641,53.522315625288002,-113.52098504686001,"(53.522315625288, -113.52098504686)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2969,53.525021385466097,-113.521225961998,"(53.5250213854661, -113.521225961998)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2000,53.524825994765202,-113.52180120550101,"(53.5248259947652, -113.521801205501)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2001,53.524841491858403,-113.52118275051799,"(53.5248414918584, -113.521182750518)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2002,53.524742710384899,-113.521198944489,"(53.5247427103849, -113.521198944489)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2316,53.525148512069201,-113.521556291092,"(53.5251485120692, -113.521556291092)"
Sir Douglas Bader Towers,11110 86 Avenue NW,2882,53.522947516553302,-113.521701726583,"(53.5229475165533, -113.521701726583)"
Sir John Franklin,11111 87 Avenue NW,2002,53.524742710384899,-113.521198944489,"(53.5247427103849, -113.521198944489)"
Sir John Franklin,11111 87 Avenue NW,2969,53.525021385466097,-113.521225961998,"(53.5250213854661, -113.521225961998)"
Sir John Franklin,11111 87 Avenue NW,2641,53.522315625288002,-113.52098504686001,"(53.522315625288, -113.52098504686)"
Sir John Franklin,11111 87 Avenue NW,2000,53.524825994765202,-113.52180120550101,"(53.5248259947652, -113.521801205501)"
Sir John Franklin,11111 87 Avenue NW,2001,53.524841491858403,-113.52118275051799,"(53.5248414918584, -113.521182750518)"
Sir John Franklin,11111 87 Avenue NW,2316,53.525148512069201,-113.521556291092,"(53.5251485120692, -113.521556291092)"
Sir John Thompson Cath Jr High School,13525 132 Avenue NW,6373,53.592479945611103,-113.55399476529399,"(53.5924799456111, -113.553994765294)"
Sir John Thompson Cath Jr High School,13525 132 Avenue NW,6525,53.592188688034597,-113.553000971041,"(53.5921886880346, -113.553000971041)"
Sir Wilfrid Laurier Park,13221 Buena Vista Road NW,5095,53.512759870576303,-113.552525673052,"(53.5127598705763, -113.552525673052)"
Sir Wilfrid Laurier Park,13221 Buena Vista Road NW,5015,53.510991833657101,-113.55311715027101,"(53.5109918336571, -113.553117150271)"
Sir Wilfrid Laurier Park,13221 Buena Vista Road NW,5361,53.516920508004503,-113.557381919954,"(53.5169205080045, -113.557381919954)"
Sir William Place,8830 85 Street NW,2256,53.525431559910999,-113.45934710660001,"(53.525431559911, -113.4593471066)"
Sir William Place,8830 85 Street NW,2269,53.525575123927801,-113.459300037484,"(53.5255751239278, -113.459300037484)"
Sir William Place,8830 85 Street NW,22336,53.522312555248099,-113.459160633425,"(53.5223125552481, -113.459160633425)"
Sir Winston Churchill Square,10216 99 Street NW,1756,53.5436116088948,-113.488232829974,"(53.5436116088948, -113.488232829974)"
Sir Winston Churchill Square,10216 99 Street NW,1246,53.543891415669101,-113.49062825652901,"(53.5438914156691, -113.490628256529)"
Sir Winston Churchill Square,10216 99 Street NW,1292,53.543730639285997,-113.49085648787501,"(53.543730639286, -113.490856487875)"
Sir Winston Churchill Square,10216 99 Street NW,1321,53.5431723143573,-113.490576543296,"(53.5431723143573, -113.490576543296)"
Sir Winston Churchill Square,10216 99 Street NW,1691,53.543758280754503,-113.48890996483701,"(53.5437582807545, -113.488909964837)"
Sir Winston Churchill Square,10216 99 Street NW,1707,53.543355542072199,-113.489291981424,"(53.5433555420722, -113.489291981424)"
Sir Winston Churchill Square,10216 99 Street NW,1763,53.543347597497302,-113.49164558792,"(53.5433475974973, -113.49164558792)"
Sir Winston Churchill Square,10216 99 Street NW,1804,53.5444284916342,-113.492251203702,"(53.5444284916342, -113.492251203702)"
Sir Winston Churchill Square,10216 99 Street NW,1876,53.5443075595011,-113.48917491328299,"(53.5443075595011, -113.489174913283)"
Sir Winston Churchill Square,10216 99 Street NW,1950,53.543281618462899,-113.49092222239101,"(53.5432816184629, -113.490922222391)"
Sir Winston Churchill Square,10216 99 Street NW,1999,53.546318349704997,-113.49079525759601,"(53.546318349705, -113.490795257596)"
Sir Winston Churchill Square,10216 99 Street NW,1123,53.546161802268202,-113.489906967631,"(53.5461618022682, -113.489906967631)"
Sisem Daycare Centre Society,11435 106 Street NW,1152,53.564442710196801,-113.503528345608,"(53.5644427101968, -113.503528345608)"
Sisem Daycare Centre Society,11435 106 Street NW,1550,53.565474041584103,-113.503033245011,"(53.5654740415841, -113.503033245011)"
Sisem Daycare Centre Society,11435 106 Street NW,1533,53.563218922008097,-113.50312005314601,"(53.5632189220081, -113.503120053146)"
Sister Annata Brockman,355 Hemingway Road NW,8985,53.492040257619301,-113.68237654303501,"(53.4920402576193, -113.682376543035)"
Sister Annata Brockman,355 Hemingway Road NW,8056,53.489025340691697,-113.680651270534,"(53.4890253406917, -113.680651270534)"
Sisters of Providence,3005 119 Street NW,4558,53.462349246612,-113.538675681423,"(53.462349246612, -113.538675681423)"
Sisters of Providence,3005 119 Street NW,4095,53.461856251203599,-113.538997236776,"(53.4618562512036, -113.538997236776)"
Skylark Construction Ltd,3838 Ada Boulevard NW,1058,53.561164888682498,-113.400059101586,"(53.5611648886825, -113.400059101586)"
Skylark Construction Ltd,3838 Ada Boulevard NW,1399,53.559624978942999,-113.399401728035,"(53.559624978943, -113.399401728035)"
Skylark Construction Ltd,3838 Ada Boulevard NW,1061,53.559959937961501,-113.39989503900701,"(53.5599599379615, -113.399895039007)"
Sky Shuttle,10135 31 Avenue NW,3099,53.463095501318698,-113.48593403282599,"(53.4630955013187, -113.485934032826)"
Sky Shuttle,10135 31 Avenue NW,3283,53.462652870322401,-113.485397292328,"(53.4626528703224, -113.485397292328)"
Sky Shuttle,10135 31 Avenue NW,3657,53.462332690863498,-113.486169115707,"(53.4623326908635, -113.486169115707)"
Skyview Power Centre,133 Street 137 Avenue NW,6290,53.599589997091101,-113.55458456634101,"(53.5995899970911, -113.554584566341)"
Skyview Power Centre,133 Street 137 Avenue NW,6244,53.599323219790897,-113.552925657161,"(53.5993232197909, -113.552925657161)"
Slate Training Centre,416 Westmount Shopping Centre NW,5077,53.558976097413002,-113.552853105314,"(53.558976097413, -113.552853105314)"
Slate Training Centre,416 Westmount Shopping Centre NW,5098,53.558741252936599,-113.55493828364401,"(53.5587412529366, -113.554938283644)"
Slate Training Centre,416 Westmount Shopping Centre NW,5201,53.561403743701099,-113.555649894122,"(53.5614037437011, -113.555649894122)"
Slate Training Centre,416 Westmount Shopping Centre NW,5202,53.5612060602434,-113.555651965754,"(53.5612060602434, -113.555651965754)"
Slate Training Centre,416 Westmount Shopping Centre NW,5203,53.561089191223999,-113.55563809759801,"(53.561089191224, -113.555638097598)"
Slate Training Centre,416 Westmount Shopping Centre NW,5204,53.560963336588699,-113.555624323686,"(53.5609633365887, -113.555624323686)"
Slate Training Centre,416 Westmount Shopping Centre NW,5205,53.560828608469599,-113.55564082842101,"(53.5608286084696, -113.555640828421)"
Slate Training Centre,416 Westmount Shopping Centre NW,5206,53.560846972099,-113.555746285521,"(53.560846972099, -113.555746285521)"
Slate Training Centre,416 Westmount Shopping Centre NW,5207,53.561026852492702,-113.55578967945,"(53.5610268524927, -113.55578967945)"
Slate Training Centre,416 Westmount Shopping Centre NW,5208,53.561179439752998,-113.555742802184,"(53.561179439753, -113.555742802184)"
Slate Training Centre,416 Westmount Shopping Centre NW,5210,53.561475964941998,-113.55573969536501,"(53.561475964942, -113.555739695365)"
Slate Training Centre,416 Westmount Shopping Centre NW,5209,53.561350166378801,-113.555741013416,"(53.5613501663788, -113.555741013416)"
Slate Training Centre,416 Westmount Shopping Centre NW,5329,53.558474209357598,-113.555620223983,"(53.5584742093576, -113.555620223983)"
Slovenian Canadian Association,16703 66 Street NW,7432,53.619116384237302,-113.443006870579,"(53.6191163842373, -113.443006870579)"
